pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
639.82667,476.69256,0,0,595.386902,320.718818,0,0
0,0,0,0,600.77354,337.261488,0,0
0,0,0,0,597.406891,349.077681,0,0
0,0,0,0,600.10021,367.195842,0,0
0,0,0,0,598.753551,386.889497,0,0
0,0,0,0,604.813519,409.734136,0,0
0,0,0,0,606.833509,438.092998,0,0
0,0,0,0,610.200158,460.149891,0,0
0,0,0,0,613.566807,482.206783,0,0
0,0,0,0,616.933456,501.112691,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,625.013414,386.101751
0,0,0,0,0,0,642.519989,369.559081
0,0,0,0,0,0,653.293267,353.804158
0,0,0,0,0,0,668.779853,337.261488
0,0,632.420042,379.799781,0,0,674.839821,326.233042
0,0,631.746712,369.559081,0,0,678.20647,325.445295
0,0,635.786691,360.893873,0,0,669.453183,327.808534
0,0,640.5,360.106127,0,0,670.126512,332.535011
0,0,642.519989,355.37965,0,0,668.779853,333.322757
0,0,647.233298,351.440919,0,0,665.413204,331.747265
0,0,645.886639,356.167396,0,0,674.166491,323.082057
0,0,645.213309,358.530635,0,0,678.8798,315.992341
0,0,641.84666,367.195842,0,0,684.266439,314.416849
0,0,645.213309,364.044858,0,0,690.326407,305.751641
0,0,645.886639,364.044858,0,0,692.346397,286.845733
0,0,645.886639,362.469365,0,0,694.366386,272.666302
0,0,645.213309,365.62035,0,0,695.713046,255.335886
0,0,641.84666,368.771335,0,0,691.673067,238.793217
0,0,631.746712,380.587527,0,0,672.819832,234.854486
0,0,623.666754,405.795405,0,0,672.819832,248.246171
0,0,615.586796,441.243982,0,0,662.719884,274.241794
0,0,612.220147,483.782276,0,0,662.046554,297.086433
0,0,608.180168,518.443107,0,0,654.639926,320.718818
0,0,0,0,0,0,647.233298,341.200219
0,0,0,0,0,0,631.073382,352.228665
0,0,0,0,0,0,627.033403,363.257112
0,0,0,0,0,0,622.320095,382.950766
0,0,0,0,0,0,613.566807,401.068928
0,0,0,0,0,0,604.140189,421.550328
0,0,0,0,0,0,598.753551,429.42779
0,0,0,0,0,0,591.346923,445.182713
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,631.073382,393.191466,0,0
0,0,0,0,624.340084,371.922319,0,0
0,0,0,0,621.646765,356.955142,0,0
0,0,0,0,621.646765,349.077681,0,0
0,0,0,0,626.360074,339.624726,0,0
0,0,0,0,626.360074,327.808534,0,0
676.859811,355.37965,0,0,620.300105,322.294311,0,0
672.819832,343.563457,0,0,620.300105,311.265864,0,0
664.739874,332.535011,0,0,614.913467,301.025164,0,0
651.946607,328.59628,0,0,607.506839,301.025164,0,0
644.539979,326.233042,0,0,604.813519,289.208972,0,0
643.866649,323.869803,0,0,598.753551,274.241794,0,0
643.193319,322.294311,0,0,598.080221,253.760394,0,0
647.233298,315.204595,0,0,597.406891,241.944201,0,0
652.619937,308.11488,0,0,607.506839,222.250547,0,0
655.313256,304.963895,0,0,607.506839,212.797593,0,0
660.026565,304.963895,0,0,612.220147,193.103939,0,0
664.066544,308.11488,0,0,620.300105,173.410284,0,0
664.739874,322.294311,0,0,620.973435,169.471554,0,0
669.453183,341.987965,0,0,627.033403,177.349015,0,0
672.819832,368.771335,0,0,633.093372,183.650985,0,0
674.166491,386.889497,0,0,637.133351,199.405908,0,0
670.126512,422.338074,0,0,634.440032,212.797593,0,0
662.046554,443.607221,0,0,633.766702,225.401532,0,0
661.373225,455.423414,0,0,632.420042,234.06674,0,0
0,0,0,0,632.420042,238.00547,0,0
0,0,0,0,643.193319,248.246171,0,0
0,0,0,0,647.233298,267.152079,0,0
0,0,0,0,652.619937,293.147702,0,0
0,0,0,0,654.639926,323.082057,0,0
0,0,0,0,657.333246,353.016411,0,0
0,0,0,0,665.413204,367.195842,0,0
0,0,0,0,669.453183,386.889497,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,625.013414,386.889497
0,0,0,0,0,0,634.440032,371.134573
0,0,0,0,0,0,653.293267,351.440919
0,0,0,0,0,0,669.453183,335.685996
0,0,0,0,0,0,681.573119,323.082057
0,0,630.400053,378.224289,0,0,692.346397,314.416849
0,0,634.440032,364.832604,0,0,697.733035,302.600656
0,0,645.213309,360.893873,0,0,699.079695,299.449672
0,0,647.906628,353.804158,0,0,696.386376,299.449672
0,0,649.926618,346.714442,0,0,690.326407,300.237418
0,0,649.926618,342.775711,0,0,682.246449,299.449672
0,0,647.233298,332.535011,0,0,676.859811,297.874179
0,0,643.866649,333.322757,0,0,673.493161,293.147702
0,0,649.253288,335.685996,0,0,676.859811,289.208972
0,0,645.213309,333.322757,0,0,684.266439,282.907002
0,0,648.579958,330.171772,0,0,690.999737,267.152079
0,0,647.233298,319.143326,0,0,693.693056,254.54814
0,0,647.906628,315.992341,0,0,693.019726,234.06674
0,0,638.480011,298.661926,0,0,690.326407,202.556893
0,0,636.460021,291.57221,0,0,678.8798,174.198031
0,0,622.320095,289.208972,0,0,673.493161,160.0186
0,0,618.280116,303.388403,0,0,662.046554,163.95733
0,0,612.220147,327.020788,0,0,662.719884,169.471554
0,0,614.240137,351.440919,0,0,662.719884,182.863239
0,0,606.160179,377.436543,0,0,661.373225,197.04267
0,0,607.506839,398.705689,0,0,662.046554,212.797593
0,0,608.180168,424.701313,0,0,662.046554,223.038293
0,0,613.566807,445.182713,0,0,658.679905,229.340263
0,0,0,0,0,0,645.213309,240.368709
0,0,0,0,0,0,627.033403,242.731947
0,0,0,0,0,0,620.973435,233.278993
0,0,0,0,0,0,610.200158,241.944201
0,0,0,0,0,0,604.813519,263.213348
0,0,0,0,0,0,597.406891,301.81291
0,0,0,0,0,0,588.653603,304.176149
0,0,0,0,0,0,583.940295,340.412473
0,0,0,0,0,0,573.167017,364.832604
0,0,0,0,0,0,572.493688,392.40372
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,623.666754,385.314004,0,0
0,0,0,0,615.586796,373.497812,0,0
0,0,0,0,609.526828,348.289934,0,0
0,0,0,0,604.813519,331.747265,0,0
0,0,0,0,599.426881,307.327133,0,0
0,0,0,0,597.406891,293.147702,0,0
653.293267,336.473742,0,0,597.406891,282.119256,0,0
653.966597,326.233042,0,0,597.406891,274.241794,0,0
653.293267,312.841357,0,0,602.1202,273.454048,0,0
650.599947,304.963895,0,0,601.44687,266.364333,0,0
643.866649,298.661926,0,0,596.733561,264.78884,0,0
645.213309,303.388403,0,0,591.346923,264.001094,0,0
637.806681,304.963895,0,0,587.980274,254.54814,0,0
637.133351,303.388403,0,0,587.306944,243.519694,0,0
637.133351,295.510941,0,0,587.306944,226.977024,0,0
637.133351,282.907002,0,0,587.306944,199.405908,0,0
637.133351,267.152079,0,0,582.593635,174.198031,0,0
639.82667,259.274617,0,0,585.286954,147.414661,0,0
646.559968,256.123632,0,0,592.693582,132.447484,0,0
649.253288,258.486871,0,0,601.44687,113.541575,0,0
651.273277,268.727571,0,0,610.200158,121.419037,0,0
658.679905,291.57221,0,0,607.506839,136.386214,0,0
660.026565,323.869803,0,0,610.873488,144.263676,0,0
661.373225,350.653173,0,0,619.626775,162.381838,0,0
662.719884,379.799781,0,0,620.973435,179.712254,0,0
664.066544,401.856674,0,0,625.686744,195.467177,0,0
658.679905,431.003282,0,0,632.420042,215.160832,0,0
0,0,0,0,632.420042,206.495624,0,0
0,0,0,0,637.806681,219.099562,0,0
0,0,0,0,641.17333,231.703501,0,0
0,0,0,0,656.659916,257.699125,0,0
0,0,0,0,666.086533,293.147702,0,0
0,0,0,0,671.473172,320.718818,0,0
0,0,0,0,671.473172,342.775711,0,0
0,0,0,0,674.839821,352.228665,0,0
0,0,0,0,679.55313,368.771335,0,0
0,0,0,0,686.286428,387.677243,0,0
0,0,0,0,0,0,617.606786,358.530635
0,0,0,0,0,0,618.280116,345.926696
0,0,0,0,0,0,629.053393,325.445295
0,0,0,0,0,0,637.806681,315.204595
0,0,0,0,0,0,651.273277,303.388403
0,0,604.813519,366.408096,0,0,659.353235,297.874179
0,0,608.853498,357.742888,0,0,667.433193,285.270241
0,0,614.240137,350.653173,0,0,666.086533,283.694748
0,0,618.953446,343.563457,0,0,665.413204,278.968271
0,0,620.973435,336.473742,0,0,658.679905,284.482495
0,0,622.320095,330.171772,0,0,661.373225,278.968271
0,0,621.646765,321.506565,0,0,658.006575,276.605033
0,0,617.606786,318.35558,0,0,652.619937,274.241794
0,0,619.626775,321.506565,0,0,658.006575,278.968271
0,0,625.686744,328.59628,0,0,663.393214,276.605033
0,0,629.053393,330.171772,0,0,670.126512,274.241794
0,0,631.073382,327.808534,0,0,673.493161,255.335886
0,0,628.380063,320.718818,0,0,676.186481,234.06674
0,0,625.686744,310.478118,0,0,676.186481,219.099562
0,0,618.953446,296.298687,0,0,668.779853,186.014223
0,0,614.240137,282.907002,0,0,662.719884,164.745077
0,0,602.79353,285.270241,0,0,651.946607,145.839168
0,0,602.1202,297.086433,0,0,651.273277,150.565646
0,0,596.060231,320.718818,0,0,647.233298,156.867615
0,0,596.060231,346.714442,0,0,643.866649,167.108315
0,0,589.326933,369.559081,0,0,637.806681,189.165208
0,0,590.000263,398.705689,0,0,637.806681,205.707877
0,0,590.000263,414.460613,0,0,635.786691,215.160832
0,0,586.633614,438.880744,0,0,631.746712,226.189278
0,0,0,0,0,0,615.586796,238.00547
0,0,0,0,0,0,607.506839,242.731947
0,0,0,0,0,0,600.10021,250.609409
0,0,0,0,0,0,588.653603,279.756018
0,0,0,0,0,0,590.000263,301.81291
0,0,0,0,0,0,581.246975,327.020788
0,0,0,0,0,0,573.840347,346.714442
0,0,0,0,0,0,569.127038,364.832604
0,0,0,0,0,0,567.780379,389.252735
0,0,0,0,0,0,566.433719,408.158643
0,0,0,0,631.073382,388.464989,0,0
0,0,0,0,625.686744,368.771335,0,0
0,0,0,0,618.953446,350.653173,0,0
0,0,0,0,616.260126,336.473742,0,0
0,0,0,0,614.240137,317.567834,0,0
0,0,0,0,606.833509,305.751641,0,0
661.373225,353.804158,0,0,606.160179,286.057987,0,0
661.373225,340.412473,0,0,604.140189,281.33151,0,0
654.639926,327.808534,0,0,599.426881,274.241794,0,0
650.599947,321.506565,0,0,600.77354,278.968271,0,0
647.233298,312.053611,0,0,598.753551,274.241794,0,0
643.193319,305.751641,0,0,590.000263,273.454048,0,0
633.766702,302.600656,0,0,594.713572,273.454048,0,0
635.113361,296.298687,0,0,592.020252,261.637856,0,0
634.440032,291.57221,0,0,583.266965,242.731947,0,0
633.766702,282.907002,0,0,585.286954,224.613786,0,0
633.766702,272.666302,0,0,585.286954,196.254923,0,0
633.093372,258.486871,0,0,581.246975,182.075492,0,0
635.786691,260.062363,0,0,578.553656,161.594092,0,0
636.460021,271.878556,0,0,579.900316,152.141138,0,0
631.746712,281.33151,0,0,579.226986,159.230853,0,0
631.746712,297.086433,0,0,577.880326,167.108315,0,0
633.766702,331.747265,0,0,578.553656,178.924508,0,0
635.113361,354.591904,0,0,578.553656,193.103939,0,0
635.786691,382.950766,0,0,579.226986,215.160832,0,0
637.133351,406.583151,0,0,577.880326,226.977024,0,0
639.15334,429.42779,0,0,582.593635,237.217724,0,0
639.15334,453.060175,0,0,592.693582,245.095186,0,0
633.766702,473.541575,0,0,589.326933,257.699125,0,0
0,0,0,0,594.713572,264.78884,0,0
0,0,0,0,599.426881,267.152079,0,0
0,0,0,0,606.833509,275.817287,0,0
0,0,0,0,620.300105,293.147702,0,0
0,0,0,0,631.073382,312.841357,0,0
0,0,0,0,639.82667,331.747265,0,0
0,0,0,0,647.233298,349.077681,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,603.46686,355.37965
0,0,0,0,0,0,604.140189,348.289934
0,0,0,0,0,0,616.933456,327.020788
0,0,0,0,0,0,626.360074,315.204595
0,0,0,0,0,0,649.253288,303.388403
0,0,596.060231,374.285558,0,0,652.619937,296.298687
0,0,600.77354,360.893873,0,0,655.986586,293.935449
0,0,613.566807,351.440919,0,0,659.353235,287.633479
0,0,617.606786,333.322757,0,0,661.373225,273.454048
0,0,619.626775,320.718818,0,0,658.006575,271.878556
0,0,620.300105,314.416849,0,0,649.926618,270.303063
0,0,624.340084,312.841357,0,0,653.293267,273.454048
0,0,628.380063,313.629103,0,0,658.006575,273.454048
0,0,632.420042,319.143326,0,0,663.393214,271.878556
0,0,637.806681,320.718818,0,0,672.146502,264.78884
0,0,641.84666,315.992341,0,0,672.146502,249.033917
0,0,637.806681,306.539387,0,0,677.53314,237.217724
0,0,637.806681,293.147702,0,0,676.186481,219.099562
0,0,635.786691,287.633479,0,0,678.20647,193.891685
0,0,629.726723,275.817287,0,0,675.513151,169.471554
0,0,623.666754,282.907002,0,0,670.799842,157.655361
0,0,618.280116,295.510941,0,0,651.273277,163.169584
0,0,618.280116,319.931072,0,0,659.353235,182.075492
0,0,612.893477,334.898249,0,0,650.599947,191.528446
0,0,0,0,0,0,649.926618,209.646608
0,0,0,0,0,0,644.539979,221.462801
0,0,0,0,0,0,640.5,235.642232
0,0,588.653603,433.366521,0,0,637.806681,240.368709
0,0,590.673593,447.545952,0,0,635.786691,234.854486
0,0,0,0,0,0,628.380063,238.00547
0,0,0,0,0,0,619.626775,228.552516
0,0,0,0,0,0,612.893477,230.128009
0,0,0,0,0,0,605.486849,241.944201
0,0,0,0,0,0,595.386902,276.605033
0,0,0,0,0,0,592.693582,297.086433
0,0,0,0,0,0,583.940295,320.718818
0,0,0,0,0,0,575.187007,345.926696
0,0,0,0,0,0,571.820358,370.346827
0,0,0,0,0,0,571.147028,397.130197
0,0,0,0,0,0,0,0
0,0,0,0,636.460021,386.101751,0,0
0,0,0,0,635.113361,374.285558,0,0
0,0,0,0,624.340084,351.440919,0,0
0,0,0,0,618.953446,339.624726,0,0
0,0,0,0,614.913467,322.294311,0,0
664.066544,353.016411,0,0,610.873488,296.298687,0,0
664.739874,334.898249,0,0,605.486849,275.817287,0,0
659.353235,315.992341,0,0,600.10021,262.425602,0,0
659.353235,306.539387,0,0,600.77354,257.699125,0,0
655.986586,294.723195,0,0,604.813519,260.062363,0,0
653.293267,287.633479,0,0,600.77354,252.184902,0,0
645.886639,279.756018,0,0,600.77354,245.882932,0,0
637.806681,271.878556,0,0,593.366912,240.368709,0,0
639.15334,266.364333,0,0,590.000263,212.009847,0,0
642.519989,255.335886,0,0,592.693582,197.04267,0,0
645.213309,247.458425,0,0,596.733561,163.169584,0,0
647.906628,237.217724,0,0,591.346923,146.626915,0,0
651.946607,229.340263,0,0,596.060231,137.173961,0,0
660.026565,242.731947,0,0,601.44687,122.99453,0,0
658.679905,254.54814,0,0,608.853498,124.570022,0,0
653.293267,282.119256,0,0,610.873488,134.810722,0,0
653.966597,302.600656,0,0,609.526828,151.353392,0,0
656.659916,336.473742,0,0,608.853498,174.985777,0,0
653.293267,370.346827,0,0,608.180168,193.891685,0,0
