ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,ATMOSPHERIC PRESSURE (Pascal),LOCATION Latitude,LOCATION Longitude,LOCATION Speed,LOCATION ORIENTATION,FRAME
39.626114,-8.4337,-7.12027,9.623766,-0.900264,-1.656215,22.235126,-5.449639,-4.866485,0.8284,-0.129562,0.388412,19.9583,-21.1596,-2.6979,178.6894,4.6995,-99.78,102039.92,-33.964222,18.473028,3.62,68.7,981
39.626114,-8.4337,-7.12027,9.619412,-0.947021,-1.655434,29.077496,-7.332457,-5.164944,0.8284,-0.129562,0.388412,19.7824,-21.2475,-3.0401,178.6894,4.6995,-99.78,102048.92,-33.964222,18.473028,3.62,68.7,982
33.209534,-2.162643,3.106125,9.619412,-0.947021,-1.655434,29.077496,-7.332457,-5.164944,1.116013,-0.913605,-0.134628,19.7824,-21.2475,-3.0401,178.6894,4.6995,-99.78,102048.92,-33.964222,18.473028,3.62,68.7,983
26.977415,-1.390015,0.473022,9.610782,-0.971514,-1.690986,25.888737,-2.08517,4.115751,1.4814,-1.557022,-0.167648,19.7824,-21.2475,-2.9547,178.4505,5.6854,-99.9789,102048.92,-33.964222,18.473028,3.62,68.7,984
26.977415,-1.390015,0.473022,9.576536,-0.980064,-1.87078,15.611754,-0.412646,1.993767,1.9384,-0.861404,-0.372177,19.7824,-21.2475,-2.9547,178.4505,5.6854,-99.9789,102048.92,-33.964222,18.473028,3.62,68.7,985
20.644196,-1.596817,-2.40596,9.576536,-0.980064,-1.87078,15.611754,-0.412646,1.993767,2.083283,-0.384171,-0.539429,19.9583,-21.0716,-3.0403,178.4505,5.6854,-99.9789,102048.92,-33.964222,18.473028,3.62,68.7,986
20.644196,-1.596817,-2.40596,9.564438,-0.968903,-1.937309,9.378076,-0.039572,0.200235,2.523239,0.736496,-0.829178,19.9583,-21.0716,-3.0403,178.4505,5.6854,-99.9789,102048.92,-33.964222,18.473028,3.62,68.7,987
16.616974,1.524735,-3.936722,9.575244,-0.94399,-1.895787,7.853679,1.221358,-1.573394,2.173828,1.0401,-0.716263,19.6066,-21.1596,-2.9549,177.1569,5.5239,-101.1991,102048.92,-33.964222,18.473028,3.62,68.7,988
16.616974,1.524735,-3.936722,9.613968,-0.881391,-1.721964,4.528326,3.904349,0.249715,1.579407,0.704544,-0.454208,19.6066,-21.1596,-2.9549,177.1569,5.5239,-101.1991,102055.92,-33.964222,18.473028,3.62,68.7,989
16.616974,1.524735,-3.936722,9.613968,-0.881391,-1.721964,4.528326,3.904349,0.249715,1.579407,0.704544,-0.454208,19.6066,-21.1596,-2.9549,177.1569,5.5239,-101.1991,102055.92,-33.964222,18.473028,3.62,68.7,990
13.365646,3.211716,-0.616318,9.629736,-0.858132,-1.643831,3.36771,4.30483,1.230789,1.404709,0.665115,-0.312531,19.7824,-21.0716,-2.8692,177.1569,5.5239,-101.1991,102055.92,-33.964222,18.473028,3.62,68.7,991
13.365646,3.211716,-0.616318,9.629736,-0.858132,-1.643831,3.36771,4.30483,1.230789,1.404709,0.665115,-0.312531,19.7824,-21.0716,-2.8692,177.1569,5.5239,-101.1991,102055.92,-33.964222,18.473028,3.62,68.7,992
6.776367,1.98587,-1.830383,9.668218,-0.840467,-1.41052,-1.090277,2.689605,1.356978,0.809219,0.978302,-0.200668,19.7824,-21.0716,-2.8692,177.1569,5.5239,-101.1991,102055.92,-33.964222,18.473028,3.62,68.7,993
6.776367,1.98587,-1.830383,9.668218,-0.840467,-1.41052,-1.090277,2.689605,1.356978,0.809219,0.978302,-0.200668,20.0462,-21.2475,-2.0138,177.292,4.9165,-98.3005,102055.92,-33.964222,18.473028,3.62,68.7,994
4.830979,2.138672,-2.581741,9.694982,-0.816188,-1.229464,-4.123802,2.92848,-0.826529,0.588715,1.499222,-0.266724,20.0462,-21.2475,-2.0138,177.292,4.9165,-98.3005,102055.92,-33.964222,18.473028,3.62,68.7,995
4.830979,2.138672,-2.581741,9.694982,-0.816188,-1.229464,-4.123802,2.92848,-0.826529,0.273392,1.827332,-0.358337,19.9583,-21.1596,-1.8427,177.292,4.9165,-98.3005,102046.92,-33.964222,18.473028,3.62,68.7,996
1.209198,1.075211,-4.200226,9.742368,-0.742034,-0.840259,-8.79746,2.099788,-3.294162,0.227585,1.926392,-0.386032,19.9583,-21.1596,-1.8427,177.292,4.9165,-98.3005,102046.92,-33.964222,18.473028,3.62,68.7,997
-4.341583,0.380753,-0.822815,9.769568,-0.674056,-0.521153,-12.888506,1.413367,-2.067192,-0.149521,1.864609,-0.416916,19.9583,-21.1596,-1.1583,177.8706,4.3395,-94.9294,102046.92,-33.964222,18.473028,3.62,68.7,998
-4.341583,0.380753,-0.822815,9.769568,-0.674056,-0.521153,-12.888506,1.413367,-2.067192,-0.149521,1.864609,-0.416916,19.9583,-21.1596,-1.1583,177.8706,4.3395,-94.9294,102046.92,-33.964222,18.473028,3.62,68.7,999
-4.341583,0.380753,-0.822815,9.769568,-0.674056,-0.521153,-12.888506,1.413367,-2.067192,-0.149521,1.864609,-0.416916,19.9583,-21.1596,-1.1583,177.8706,4.3395,-94.9294,102046.92,-33.964222,18.473028,3.62,68.7,1000
-6.445785,0.243591,1.021668,9.778552,-0.640696,-0.373941,-15.360294,0.97154,0.229304,-0.201721,1.302155,-0.339157,20.0462,-20.9837,-0.474,177.8706,4.3395,-94.9294,102041.92,-33.964222,18.473028,3.62,68.7,1001
-6.445785,0.243591,1.021668,9.778552,-0.640696,-0.373941,-15.360294,0.97154,0.229304,-0.201721,1.302155,-0.339157,20.0462,-20.9837,-0.474,177.8706,4.3395,-94.9294,102041.92,-33.964222,18.473028,3.62,68.7,1002
-3.971161,-0.256836,2.47078,9.789934,-0.571105,0.037613,-15.345188,0.125002,3.804224,-0.606522,0.174042,-0.086685,20.0462,-20.9837,-0.474,177.8706,4.3395,-94.9294,102041.92,-33.964222,18.473028,3.62,68.7,1003
-3.971161,-0.256836,2.47078,9.789934,-0.571105,0.037613,-15.345188,0.125002,3.804224,-0.784409,-0.198807,-0.137817,20.2221,-20.5441,0.5527,177.3305,3.3386,-89.7799,102041.92,-33.964222,18.473028,3.62,68.7,1004
-0.988251,0.028732,0.488052,9.790756,-0.556322,0.044522,-11.802066,0.239546,0.399793,-0.831284,-0.433166,-0.164459,20.2221,-20.5441,0.5527,177.3305,3.3386,-89.7799,102041.92,-33.964222,18.473028,3.62,68.7,1005
-0.988251,0.028732,0.488052,9.790756,-0.556322,0.044522,-11.802066,0.239546,0.399793,-0.831284,-0.433166,-0.164459,20.3098,-20.632,0.8949,177.3305,3.3386,-89.7799,102041.92,-33.964222,18.473028,3.62,68.7,1006
1.48848,0.721832,-3.333099,9.793232,-0.501688,-0.106394,-8.953632,1.289531,-2.973404,-1.067779,-0.545013,-0.324249,20.3098,-20.632,0.8949,177.3305,3.3386,-89.7799,102041.92,-33.964222,18.473028,3.62,68.7,1007
1.48848,0.721832,-3.333099,9.793232,-0.501688,-0.106394,-8.953632,1.289531,-2.973404,-1.067779,-0.545013,-0.324249,20.2219,-20.5441,0.8093,176.5086,2.9324,-90.6224,102041.92,-33.964222,18.473028,3.62,68.7,1008
3.918259,1.947861,-3.252991,9.795508,-0.423097,-0.198463,-6.997298,2.188309,-3.157649,-0.965515,-0.319183,-0.59375,20.2219,-20.5441,0.8093,176.5086,2.9324,-90.6224,102041.92,-33.964222,18.473028,3.62,68.7,1009
4.754151,2.122727,-2.114899,9.796848,-0.369749,-0.235457,-5.971919,2.375437,-2.888128,-0.893066,-0.469391,-0.643829,20.3096,-20.1046,0.9804,176.5086,2.9324,-90.6224,102032.92,-33.964222,18.473028,3.62,68.7,1010
4.754151,2.122727,-2.114899,9.796848,-0.369749,-0.235457,-5.971919,2.375437,-2.888128,-0.944199,-1.023315,-0.542618,20.3096,-20.1046,0.9804,176.5086,2.9324,-90.6224,102032.92,-33.964222,18.473028,3.62,68.7,1011
6.536591,1.400223,-2.002411,9.795336,-0.20313,-0.424881,-4.098976,2.084547,-1.405864,-0.944199,-1.023315,-0.542618,20.3096,-20.1046,0.9804,176.5086,2.9324,-90.6224,102032.92,-33.964222,18.473028,3.62,68.7,1012
9.090638,-0.459686,-1.803513,9.795336,-0.20313,-0.424881,-4.098976,2.084547,-1.405864,-1.346878,-1.401489,-0.477646,20.5734,-19.9287,1.1515,174.426,1.1869,-92.4837,102032.92,-33.964222,18.473028,3.62,68.7,1013
9.090638,-0.459686,-1.803513,9.78447,-0.112965,-0.649469,-1.40462,-0.216701,-0.927365,-1.607864,-1.609222,-0.558594,20.7493,-19.665,0.9804,174.426,1.1869,-92.4837,102032.92,-33.964222,18.473028,3.62,68.7,1014
13.002594,-0.589844,-5.416046,9.763878,-0.006697,-0.914899,2.703757,-0.496592,-4.331749,-1.633423,-1.204422,-0.636368,20.7493,-19.665,0.9804,174.426,1.1869,-92.4837,102035.92,-33.964222,18.473028,3.62,68.7,1015
18.873016,3.362915,-8.217407,9.763878,-0.006697,-0.914899,2.703757,-0.496592,-4.331749,-1.861389,-1.490967,-0.043015,20.5734,-19.4893,0.4671,174.1084,0.0391,-95.3531,102035.92,-33.964222,18.473028,3.62,68.7,1016
18.873016,3.362915,-8.217407,9.73686,0.107927,-1.162881,6.0642,4.670784,-5.151484,-1.861389,-1.490967,-0.043015,20.5734,-19.4893,0.4671,174.1084,0.0391,-95.3531,102035.92,-33.964222,18.473028,3.62,68.7,1017
24.37999,2.413345,-6.692779,9.716224,0.135951,-1.321713,15.526112,2.533785,-4.827074,-1.986038,-0.615326,0.233963,20.5734,-19.0498,-0.0462,174.1084,0.0391,-95.3531,102035.92,-33.964222,18.473028,3.62,68.7,1018
24.37999,2.413345,-6.692779,9.716224,0.135951,-1.321713,15.526112,2.533785,-4.827074,-1.986038,-0.615326,0.233963,20.5734,-19.0498,-0.0462,174.1084,0.0391,-95.3531,102035.92,-33.964222,18.473028,3.62,68.7,1019
32.1474,4.059982,-2.435028,9.714216,0.134216,-1.336563,19.650953,3.704059,-1.997179,-1.82518,-0.149811,0.473633,20.925,-18.9621,-0.8162,174.4564,-0.7842,-97.834,102035.92,-33.964222,18.473028,3.62,68.7,1020
34.241653,1.026169,-2.237121,9.708726,0.091832,-1.379353,26.147388,1.628401,-0.750271,-1.272308,-0.688827,0.608933,20.925,-18.9621,-0.8162,174.4564,-0.7842,-97.834,102035.92,-33.964222,18.473028,3.62,68.7,1021
34.241653,1.026169,-2.237121,9.708726,0.091832,-1.379353,26.147388,1.628401,-0.750271,-1.272308,-0.688827,0.608933,20.925,-18.9621,-0.8162,174.4564,-0.7842,-97.834,102035.92,-33.964222,18.473028,3.62,68.7,1022
26.391876,0.442276,-1.628418,9.69336,0.020136,-1.486188,19.480427,1.24168,-0.863472,-1.193481,-0.764465,0.811325,20.8372,-18.6106,-1.5862,174.4564,-0.7842,-97.834,102052.92,-33.964222,18.473028,3.62,68.7,1023
26.391876,0.442276,-1.628418,9.69336,0.020136,-1.486188,19.480427,1.24168,-0.863472,-1.347931,-0.602539,0.917862,20.8372,-18.6106,-1.5862,174.4564,-0.7842,-97.834,102052.92,-33.964222,18.473028,3.62,68.7,1024
19.480118,-3.109222,-1.386185,9.668406,-0.147526,-1.63419,9.606838,-2.594185,0.505,-1.383087,-0.500275,0.901871,20.9251,-18.259,-2.356,176.1772,-0.1176,-98.7167,102052.92,-33.964222,18.473028,3.62,68.7,1025
19.480118,-3.109222,-1.386185,9.668406,-0.147526,-1.63419,9.606838,-2.594185,0.505,-1.26059,0.259262,0.622772,20.9251,-18.259,-2.356,176.1772,-0.1176,-98.7167,102052.92,-33.964222,18.473028,3.62,68.7,1026
16.508286,-3.620773,0.187683,9.668406,-0.147526,-1.63419,9.606838,-2.594185,0.505,-1.26059,0.259262,0.622772,20.9251,-18.259,-2.356,176.1772,-0.1176,-98.7167,102052.92,-33.964222,18.473028,3.62,68.7,1027
14.780732,-1.994293,2.46138,9.665378,-0.288286,-1.633325,5.717104,-2.812255,2.804183,-1.062454,0.217712,0.553528,20.8372,-18.259,-3.8101,176.1772,-0.1176,-98.7167,102052.92,-33.964222,18.473028,3.62,68.7,1028
14.780732,-1.994293,2.46138,9.665378,-0.288286,-1.633325,5.717104,-2.812255,2.804183,-1.062454,0.217712,0.553528,20.8372,-18.259,-3.8101,176.1772,-0.1176,-98.7167,102052.92,-33.964222,18.473028,3.62,68.7,1029
11.619186,-2.391022,1.27945,9.671718,-0.402318,-1.570486,1.819756,-1.796983,3.060027,-0.53833,0.143143,0.588684,20.9251,-18.347,-4.6656,185.2436,2.3512,-99.2231,102051.92,-33.964222,18.473028,3.62,68.7,1030
8.191376,-3.174545,0.728058,9.671758,-0.482512,-1.547476,0.036508,-2.311556,2.794351,-0.074951,0.076035,0.407593,20.9251,-18.347,-4.6656,185.2436,2.3512,-99.2231,102051.92,-33.964222,18.473028,3.62,68.7,1031
8.191376,-3.174545,0.728058,9.671758,-0.482512,-1.547476,0.036508,-2.311556,2.794351,-0.074951,0.076035,0.407593,20.9251,-18.347,-4.6656,185.2436,2.3512,-99.2231,102051.92,-33.964222,18.473028,3.62,68.7,1032
8.191376,-3.174545,0.728058,9.671758,-0.482512,-1.547476,0.036508,-2.311556,2.794351,-0.074951,0.076035,0.407593,20.9251,-18.347,-4.6656,185.2436,2.3512,-99.2231,102051.92,-33.964222,18.473028,3.62,68.7,1033
4.397019,-3.119888,-1.001236,9.672382,-0.513108,-1.533672,-3.873487,-2.608311,1.495282,0.302155,0.275238,0.168976,20.9251,-18.5226,-4.9221,185.2806,2.9992,-99.0099,102051.92,-33.964222,18.473028,3.62,68.7,1034
4.397019,-3.119888,-1.001236,9.672382,-0.513108,-1.533672,-3.873487,-2.608311,1.495282,0.302155,0.275238,0.168976,20.9251,-18.5226,-4.9221,185.2806,2.9992,-99.0099,102051.92,-33.964222,18.473028,3.62,68.7,1035
-2.441315,-1.15184,-5.264114,9.693672,-0.590369,-1.361824,-11.848756,-0.735014,-3.484226,0.030518,1.143433,0.208389,20.9251,-18.5226,-4.9221,185.2806,2.9992,-99.0099,102044.92,-33.964222,18.473028,3.62,68.7,1036
-2.441315,-1.15184,-5.264114,9.693672,-0.590369,-1.361824,-11.848756,-0.735014,-3.484226,0.030518,1.143433,0.208389,20.6614,-18.7862,-5.0932,185.2806,2.9992,-99.0099,102044.92,-33.964222,18.473028,3.62,68.7,1037
-3.133163,-1.242676,-2.664459,9.718212,-0.631584,-1.15233,-13.309664,-0.619859,-2.380512,-0.236862,1.777252,0.212646,20.6614,-18.8742,-5.0932,188.0698,3.6926,-96.7622,102044.92,-33.964222,18.473028,3.62,68.7,1038
-3.133163,-1.242676,-2.664459,9.718212,-0.631584,-1.15233,-13.309664,-0.619859,-2.380512,-0.236862,1.777252,0.212646,20.6614,-18.8742,-5.0932,188.0698,3.6926,-96.7622,102044.92,-33.964222,18.473028,3.62,68.7,1039
-3.133163,-1.242676,-2.664459,9.718212,-0.631584,-1.15233,-13.309664,-0.619859,-2.380512,-0.236862,1.777252,0.212646,20.6614,-18.8742,-5.0932,188.0698,3.6926,-96.7622,102044.92,-33.964222,18.473028,3.62,68.7,1040
-0.78569,0.367981,-2.479874,9.753474,-0.666252,-0.772164,-11.70787,1.017663,-0.58043,-0.127151,1.395889,0.085876,20.837,-19.2257,-4.4088,188.0698,3.6926,-96.7622,102044.92,-33.964222,18.473028,3.62,68.7,1041
-0.78569,0.367981,-2.479874,9.753474,-0.666252,-0.772164,-11.70787,1.017663,-0.58043,0.209473,0.398804,0.222244,20.837,-19.2257,-4.4088,188.0698,3.6926,-96.7622,102044.92,-33.964222,18.473028,3.62,68.7,1042
0.058807,-0.768188,1.574875,9.770278,-0.707145,-0.460458,-10.997108,0.799666,2.976762,0.256348,0.290146,0.23822,20.837,-19.6651,-4.0667,189.2706,4.1351,-92.6983,102037.92,-33.964222,18.473028,3.62,68.7,1043
0.058807,-0.768188,0.565552,9.770278,-0.707145,-0.460458,-10.997108,0.799666,2.976762,0.653687,-0.413986,0.256332,20.837,-19.6651,-3.8956,189.2706,4.1351,-92.6983,102037.92,-33.964222,18.473028,3.62,68.7,1044
0.795364,-2.28363,0.565552,9.76621,-0.779093,-0.429625,-9.539496,-1.137841,1.687906,0.653687,-0.413986,0.256332,20.837,-19.6651,-3.8956,189.2706,4.1351,-92.6983,102037.92,-33.964222,18.473028,3.62,68.7,1045
0.795364,-2.28363,0.565552,9.76621,-0.779093,-0.429625,-9.539496,-1.137841,1.687906,0.653687,-0.413986,0.256332,20.837,-19.6651,-3.8956,189.2706,4.1351,-92.6983,102037.92,-33.964222,18.473028,3.62,68.7,1046
0.988922,-2.893951,-0.325973,9.762514,-0.806467,-0.461889,-9.109104,-1.65261,0.446685,0.856094,-0.578049,0.240341,20.5732,-19.5772,-3.4678,186.2857,4.7171,-92.7088,102037.92,-33.964222,18.473028,3.62,68.7,1047
0.988922,-2.893951,-0.325973,9.762514,-0.806467,-0.461889,-9.109104,-1.65261,0.446685,0.856094,-0.578049,0.240341,20.5732,-19.5772,-3.4678,186.2857,4.7171,-92.7088,102037.92,-33.964222,18.473028,3.62,68.7,1048
2.208573,-4.213073,-0.642364,9.747384,-0.889653,-0.606144,-8.597276,-2.757377,0.071705,1.080872,-0.84436,0.106125,20.6612,-19.4015,-3.4678,186.2857,4.7171,-92.7088,102037.92,-33.964222,18.473028,3.62,68.7,1049
3.971298,-4.618332,-0.727188,9.747384,-0.889653,-0.606144,-8.597276,-2.757377,0.071705,1.269409,-0.973251,-0.037689,20.6612,-19.4015,-3.4678,186.2857,4.7171,-92.7088,102034.92,-33.964222,18.473028,3.62,68.7,1050
3.971298,-4.618332,-0.727188,9.734928,-0.930127,-0.732426,-6.938977,-3.489548,0.161416,1.269409,-0.973251,-0.037689,20.3976,-19.6651,-3.3823,184.7362,5.4425,-94.3027,102034.92,-33.96421,18.47306,3.14,68.7,1051
9.54773,-4.590118,-3.362732,9.734928,-0.930127,-0.732426,-6.938977,-3.489548,0.161416,1.738129,-1.502685,-0.449951,20.3976,-19.6651,-3.3823,184.7362,5.4425,-94.3027,102034.92,-33.96421,18.47306,3.14,68.7,1052
12.12558,-3.351898,-7.189346,9.711044,-0.92338,-1.00667,-0.351803,-3.639157,-2.359738,1.667831,-1.514404,-0.462723,20.5734,-19.6651,-3.3823,184.7362,5.4425,-94.3027,102034.92,-33.96421,18.47306,3.14,68.7,1053
12.12558,-3.351898,-7.189346,9.711044,-0.92338,-1.00667,-0.351803,-3.639157,-2.359738,1.667831,-1.514404,-0.462723,20.5734,-19.6651,-3.3823,184.7362,5.4425,-94.3027,102034.92,-33.96421,18.47306,3.14,68.7,1054
12.12558,-3.351898,-7.189346,9.711044,-0.92338,-1.00667,-0.351803,-3.639157,-2.359738,1.667831,-1.514404,-0.462723,20.5734,-19.6651,-3.3823,184.7362,5.4425,-94.3027,102034.92,-33.96421,18.47306,3.14,68.7,1055
17.110855,-3.297897,-6.422989,9.674544,-0.888703,-1.335588,3.341846,-1.858738,-0.962591,1.223618,-1.957565,-0.186829,20.3096,-20.0167,-3.6388,186.0777,5.4029,-95.9183,102040.92,-33.96421,18.47306,3.14,68.7,1056
38.74533,-8.039917,-3.59259,9.674544,-0.888703,-1.335588,3.341846,-1.858738,-0.962591,0.672867,-0.029434,0.841156,20.3096,-20.0167,-3.6388,186.0777,5.4029,-95.9183,102040.92,-33.96421,18.47306,3.14,68.7,1057
38.74533,-8.039917,-3.59259,9.674544,-0.888703,-1.335588,3.341846,-1.858738,-0.962591,0.672867,-0.029434,0.841156,20.3096,-20.0167,-3.6388,186.0777,5.4029,-95.9183,102040.92,-33.96421,18.47306,3.14,68.7,1058
40.354828,-8.63829,-3.207229,9.625164,-1.000775,-1.589049,23.092999,-3.350586,-6.786095,0.709091,-0.686691,0.566315,19.5187,-20.1925,-4.751,186.0777,5.4029,-95.9183,102040.92,-33.96421,18.47306,3.14,68.7,1059
29.809341,-1.370941,2.650971,9.589908,-1.10093,-1.729742,27.751534,-1.833114,3.394071,1.740265,-1.514404,-0.269913,19.5187,-20.1925,-4.751,186.0777,5.4029,-95.9183,102040.92,-33.96421,18.47306,3.14,68.7,1060
22.781387,-1.910583,-3.055359,9.589908,-1.10093,-1.729742,27.751534,-1.833114,3.394071,2.342133,-1.040359,-0.607605,19.1671,-20.3684,-4.8367,185.0052,6.4458,-100.2246,102040.92,-33.96421,18.47306,3.14,68.7,1061
22.781387,-1.910583,-3.055359,9.589908,-1.10093,-1.729742,27.751534,-1.833114,3.394071,2.342133,-1.040359,-0.607605,19.1671,-20.3684,-4.8367,185.0052,6.4458,-100.2246,102040.92,-33.96421,18.47306,3.14,68.7,1062
18.484726,0.310623,-4.377044,9.549936,-1.083251,-1.948254,13.108614,-0.783933,-0.545503,2.516846,0.141006,-0.972992,19.1671,-20.2806,-5.1788,185.0052,6.4458,-100.2246,102055.92,-33.96421,18.47306,3.14,68.7,1063
13.834046,3.499878,-1.842606,9.549936,-1.083251,-1.948254,13.108614,-0.783933,-0.545503,1.916031,0.976181,-0.895218,19.2551,-20.4563,-5.0934,183.5579,6.3419,-101.5305,102055.92,-33.96421,18.47306,3.14,68.7,1064
13.834046,3.499878,-1.842606,9.549936,-1.083251,-1.948254,13.108614,-0.783933,-0.545503,1.916031,0.976181,-0.895218,19.2551,-20.4563,-5.0934,183.5579,6.3419,-101.5305,102055.92,-33.96421,18.47306,3.14,68.7,1065
13.412232,3.487702,-0.724716,9.595098,-0.945743,-1.791661,4.66341,3.894329,-2.026077,1.591126,0.822784,-0.746094,19.2551,-20.4563,-5.0934,183.5579,6.3419,-101.5305,102055.92,-33.96421,18.47306,3.14,68.7,1066
12.20047,2.369827,-0.813232,9.630514,-0.862445,-1.636998,2.995062,3.930239,0.913155,1.059555,0.732239,-0.402008,19.0792,-20.4563,-5.3499,183.5579,6.3419,-101.5305,102055.92,-33.96421,18.47306,3.14,68.7,1067
12.20047,2.369827,-0.813232,9.630514,-0.862445,-1.636998,2.995062,3.930239,0.913155,0.730392,0.798279,-0.316788,19.0792,-20.4563,-5.3499,183.5579,6.3419,-101.5305,102055.92,-33.96421,18.47306,3.14,68.7,1068
8.461594,2.30307,-2.453918,9.669278,-0.791162,-1.431617,-0.974155,3.231425,-0.411378,0.526932,0.990021,-0.307205,18.9913,-20.5442,-5.3499,185.1947,5.0454,-99.647,102055.92,-33.96421,18.47306,3.14,68.7,1069
4.810196,1.755646,-2.981979,9.69815,-0.741147,-1.251801,-3.877435,2.87047,-1.822647,0.356491,1.35968,-0.317856,18.9913,-20.4563,-4.8367,185.1947,5.0454,-99.647,102050.92,-33.96421,18.47306,3.14,68.7,1070
4.810196,1.755646,-2.981979,9.69815,-0.741147,-1.251801,-3.877435,2.87047,-1.822647,0.216934,1.605743,-0.354065,18.9913,-20.4563,-4.8367,185.1947,5.0454,-99.647,102050.92,-33.96421,18.47306,3.14,68.7,1071
2.657547,1.707504,-3.58165,9.69815,-0.741147,-1.251801,-3.877435,2.87047,-1.822647,0.216934,1.605743,-0.354065,18.9913,-20.4563,-4.8367,185.1947,5.0454,-99.647,102050.92,-33.96421,18.47306,3.14,68.7,1072
2.657547,1.707504,-3.58165,9.731484,-0.679767,-1.003261,-7.190285,2.455644,-2.315841,0.021988,1.824127,-0.40947,19.1669,-20.3684,-4.2377,186.2255,3.9748,-95.8861,102050.92,-33.96421,18.47306,3.14,68.7,1073
-1.655243,1.460419,-2.666168,9.731484,-0.679767,-1.003261,-7.190285,2.455644,-2.315841,-0.192123,1.911484,-0.391357,19.1669,-20.3684,-4.2377,186.2255,3.9748,-95.8861,102050.92,-33.96421,18.47306,3.14,68.7,1074
-4.248276,0.889771,-1.360275,9.77313,-0.573418,-0.572303,-12.67372,1.983089,-1.458274,-0.358307,1.57486,-0.337021,19.5185,-19.9289,-3.4678,186.2255,3.9748,-95.8861,102050.92,-33.96421,18.47306,3.14,68.7,1075
-4.248276,0.889771,-1.360275,9.77313,-0.573418,-0.572303,-12.67372,1.983089,-1.458274,-0.535141,1.387375,-0.237961,19.5185,-19.9289,-3.4678,186.2255,3.9748,-95.8861,102039.92,-33.96421,18.47306,3.14,68.7,1076
-4.104797,0.756851,-3.065781,9.787668,-0.516514,-0.324312,-15.140896,1.323028,-0.365119,-0.535141,1.387375,-0.237961,19.7823,-19.7531,-2.8688,185.5502,3.3521,-93.3513,102039.92,-33.96421,18.47306,3.14,68.7,1077
-4.143524,-0.938522,2.590729,9.793762,-0.485253,-0.131006,-13.848888,0.657159,-3.093298,-1.07843,1.441696,-0.085617,19.8702,-20.0167,-2.099,185.5502,3.3521,-93.3513,102039.92,-33.96421,18.47306,3.14,68.7,1078
-4.143524,-0.938522,2.590729,9.793762,-0.485253,-0.131006,-13.848888,0.657159,-3.093298,-1.004929,0.432892,-0.112259,19.8702,-20.0167,-2.099,185.5502,3.3521,-93.3513,102039.92,-33.96421,18.47306,3.14,68.7,1079
-1.724075,-0.760498,0.582382,9.795248,-0.472365,0.019856,-13.25732,-0.374892,2.692909,-1.044342,-0.079498,-0.193222,19.6064,-20.0167,-1.7569,186.1255,2.7609,-89.8838,102039.92,-33.96421,18.47306,3.14,68.7,1080
-1.234055,-0.073425,0.344406,9.796586,-0.444173,0.002931,-11.560832,-0.050335,0.490716,-1.028366,-0.343689,-0.237961,19.6064,-20.0167,-1.7569,186.1255,2.7609,-89.8838,102039.92,-33.96421,18.47306,3.14,68.7,1081
-1.234055,-0.073425,0.344406,9.796586,-0.444173,0.002931,-11.560832,-0.050335,0.490716,-1.028366,-0.343689,-0.237961,19.6064,-20.0167,-1.7569,186.1255,2.7609,-89.8838,102039.92,-33.96421,18.47306,3.14,68.7,1082
0.445221,0.155838,-1.85434,9.797884,-0.400479,-0.107092,-10.275758,0.509122,-1.158405,-1.07843,-0.834778,-0.296539,19.7823,-19.9287,-1.3292,186.1255,2.7609,-89.8838,102033.92,-33.96421,18.47306,3.14,68.7,1083
1.506073,0.536865,-2.279648,9.797418,-0.339897,-0.255868,-8.448878,1.010616,-2.015323,-1.001724,-0.801743,-0.378571,19.7823,-20.1046,-0.9014,181.4178,1.9863,-91.496,102033.92,-33.96421,18.47306,3.14,68.7,1084
2.712311,1.397766,-2.776764,9.797418,-0.339897,-0.255868,-8.448878,1.010616,-2.015323,-0.830215,-0.755936,-0.403076,19.7823,-20.1046,-0.9014,181.4178,1.9863,-91.496,102033.92,-33.96421,18.47306,3.14,68.7,1085
2.712311,1.397766,-2.776764,9.797418,-0.339897,-0.255868,-8.448878,1.010616,-2.015323,-0.830215,-0.755936,-0.403076,19.7823,-20.1046,-0.9014,181.4178,1.9863,-91.496,102033.92,-33.96421,18.47306,3.14,68.7,1086
3.333496,1.442612,-2.906479,9.795294,-0.263745,-0.391201,-6.929424,1.700679,-2.465112,-0.63208,-0.652603,-0.435028,20.046,-19.9287,-0.7303,181.4178,1.9863,-91.496,102033.92,-33.96421,18.47306,3.14,68.7,1087
6.611801,0.987274,-2.386719,9.79107,-0.180961,-0.522112,-4.618918,1.533907,-2.414322,-0.794006,-0.809204,-0.441421,20.046,-19.9287,-0.7303,181.4178,1.9863,-91.496,102033.92,-33.96421,18.47306,3.14,68.7,1088
6.611801,0.987274,-2.386719,9.79107,-0.180961,-0.522112,-4.618918,1.533907,-2.414322,-0.794006,-0.809204,-0.441421,20.4855,-19.6651,-0.6449,179.8061,1.0573,-93.0524,102033.92,-33.96421,18.47306,3.14,68.7,1089
