pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,691.673067,319.143326,0,0,724.666228,259.274617
0,0,686.959758,314.416849,0,0,726.686218,226.977024
0,0,686.286428,301.025164,0,0,723.319569,202.556893
0,0,678.20647,289.996718,0,0,711.199632,175.773523
0,0,666.086533,295.510941,0,0,707.159653,163.95733
0,0,666.086533,301.81291,0,0,698.406365,163.169584
0,0,661.373225,326.233042,0,0,700.426355,174.198031
0,0,653.966597,352.228665,0,0,699.079695,189.952954
0,0,652.619937,373.497812,0,0,700.426355,199.405908
0,0,649.253288,403.432166,0,0,705.139663,219.887309
0,0,651.946607,425.489059,0,0,699.753025,223.038293
0,0,655.986586,445.97046,0,0,697.733035,230.915755
0,0,0,0,0,0,690.326407,245.882932
0,0,0,0,0,0,667.433193,241.944201
0,0,0,0,0,0,653.966597,238.793217
0,0,0,0,0,0,655.986586,249.821663
0,0,0,0,0,0,645.213309,275.817287
0,0,0,0,0,0,642.519989,300.237418
0,0,0,0,0,0,635.786691,319.931072
0,0,0,0,0,0,630.400053,335.685996
0,0,0,0,0,0,617.606786,374.285558
0,0,0,0,0,0,612.893477,396.342451
0,0,0,0,660.026565,406.583151,0,0
0,0,0,0,659.353235,399.493435,0,0
0,0,0,0,649.253288,385.314004,0,0
0,0,0,0,643.866649,378.224289,0,0
0,0,0,0,635.113361,355.37965,0,0
696.386376,398.705689,0,0,627.033403,331.747265,0,0
695.713046,375.073304,0,0,635.113361,311.265864,0,0
695.039716,351.440919,0,0,632.420042,291.57221,0,0
695.039716,338.049234,0,0,630.400053,282.119256,0,0
695.713046,327.808534,0,0,633.093372,277.392779,0,0
695.713046,312.841357,0,0,637.806681,275.02954,0,0
688.979748,304.963895,0,0,635.786691,269.515317,0,0
683.593109,299.449672,0,0,631.073382,266.364333,0,0
675.513151,304.963895,0,0,624.340084,261.637856,0,0
678.20647,306.539387,0,0,622.320095,256.911379,0,0
676.186481,299.449672,0,0,620.973435,245.882932,0,0
676.859811,290.784464,0,0,618.953446,216.736324,0,0
680.89979,284.482495,0,0,618.953446,195.467177,0,0
683.593109,267.939825,0,0,620.300105,171.834792,0,0
684.939769,255.335886,0,0,625.013414,143.47593,0,0
692.346397,250.609409,0,0,635.113361,128.508753,0,0
694.366386,262.425602,0,0,634.440032,119.055799,0,0
698.406365,278.180525,0,0,642.519989,122.99453,0,0
702.446344,301.025164,0,0,649.253288,138.749453,0,0
706.486323,330.959519,0,0,652.619937,149.777899,0,0
706.486323,353.804158,0,0,657.333246,171.047046,0,0
706.486323,386.101751,0,0,662.046554,184.438731,0,0
709.852972,415.248359,0,0,669.453183,201.769147,0,0
705.139663,434.154267,0,0,676.859811,211.222101,0,0
0,0,0,0,678.8798,217.52407,0,0
0,0,0,0,685.613098,228.552516,0,0
0,0,0,0,699.753025,252.184902,0,0
0,0,0,0,715.239611,279.756018,0,0
0,0,0,0,719.27959,299.449672,0,0
0,0,0,0,719.95292,326.233042,0,0
0,0,0,0,721.299579,342.775711,0,0
0,0,0,0,726.012888,360.106127,0,0
0,0,0,0,727.359548,374.285558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,648.579958,352.228665
0,0,0,0,0,0,655.986586,338.83698
0,0,0,0,0,0,670.126512,323.082057
0,0,0,0,0,0,676.859811,311.265864
0,0,0,0,0,0,684.939769,302.600656
0,0,646.559968,366.408096,0,0,692.346397,293.935449
0,0,651.273277,357.742888,0,0,700.426355,286.057987
0,0,658.006575,353.016411,0,0,699.079695,291.57221
0,0,662.719884,346.714442,0,0,697.059705,281.33151
0,0,663.393214,340.412473,0,0,700.426355,281.33151
0,0,666.086533,327.020788,0,0,698.406365,275.02954
0,0,664.066544,321.506565,0,0,692.346397,271.878556
0,0,662.719884,317.567834,0,0,684.266439,275.817287
0,0,662.046554,323.869803,0,0,689.653077,278.968271
0,0,668.779853,330.959519,0,0,699.753025,275.817287
0,0,673.493161,334.898249,0,0,703.793004,268.727571
