pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,662.752457,388.526846,0,0,620.300105,362.469365
594.060091,636.902685,662.752457,379.828859,0,0,629.053393,367.195842
591.157596,591.479866,664.687453,364.365772,0,0,633.766702,367.983589
583.417611,547.989933,676.29743,351.802013,0,0,638.480011,368.771335
578.580121,510.298658,693.712396,347.936242,0,0,0,0
572.775132,474.540268,694.679894,352.768456,0,0,0,0
565.035147,443.614094,693.712396,362.432886,0,0,0,0
553.42517,411.721477,698.549887,374.030201,0,0,0,0
549.555178,384.661074,703.387377,393.35906,0,0,0,0
548.58768,360.5,708.224868,402.057047,0,0,0,0
546.652683,341.171141,714.029856,426.218121,0,0,0,0
540.847695,318.942953,716.932351,445.54698,0,0,0,0
535.042706,290.916107,716.932351,463.909396,0,0,0,0
527.302721,278.352349,713.062358,495.802013,0,0,651.273277,531.047046
527.302721,295.748322,709.192366,525.761745,0,0,645.213309,561.769147
526.335223,274.486577,702.419879,558.620805,0,0,641.17333,585.401532
520.530234,289.949664,697.582389,587.614094,0,0,634.440032,616.123632
522.465231,281.251678,691.7774,619.506711,0,0,0,0
523.432729,287.050336,692.744898,649.466443,0,0,0,0
523.432729,293.815436,0,0,0,0,0,0
525.367725,299.614094,0,0,0,0,0,0
526.335223,311.211409,0,0,606.833509,356.167396,0,0
529.237717,328.607383,0,0,608.180168,339.624726,0,0
531.172714,347.936242,0,0,608.180168,324.657549,0,0
534.075208,361.466443,0,0,611.546817,313.629103,0,0
534.075208,381.761745,0,0,619.626775,301.025164,0,0
535.042706,398.191275,0,0,617.606786,289.996718,0,0
536.977702,407.855705,0,0,616.933456,275.02954,0,0
540.847695,413.654362,0,0,614.240137,281.33151,0,0
547.620181,413.654362,0,0,613.566807,267.152079,0,0
552.457672,419.45302,0,0,611.546817,253.760394,0,0
552.457672,419.45302,0,0,603.46686,254.54814,0,0
552.457672,422.352349,0,0,606.833509,260.850109,0,0
553.42517,426.218121,0,0,607.506839,261.637856,0,0
553.42517,425.251678,0,0,609.526828,271.09081,0,0
548.58768,427.184564,0,0,610.200158,281.33151,0,0
546.652683,430.083893,0,0,614.240137,304.176149,0,0
550.522676,425.251678,0,0,619.626775,317.567834,0,0
548.58768,422.352349,0,0,614.240137,334.898249,0,0
555.360166,409.788591,0,0,608.180168,347.502188,0,0
560.197657,406.889262,0,0,604.813519,356.167396,0,0
569.872638,398.191275,0,0,604.813519,367.195842,0,0
563.100151,392.392617,0,0,602.1202,375.073304,0,0
546.652683,397.224832,701.452381,544.124161,598.080221,380.587527,0,0
538.912698,406.889262,702.419879,523.828859,597.406891,395.554705,0,0
538.912698,418.486577,692.744898,493.869128,596.733561,421.550328,0,0
546.652683,431.050336,696.61489,483.238255,600.77354,453.847921,0,0
551.490174,469.708054,695.647392,471.64094,602.1202,482.206783,0,0
550.522676,501.600671,691.7774,458.110738,608.180168,523.95733,0,0
546.652683,529.627517,686.939909,444.580537,602.79353,550.7407,0,0
543.750189,551.855705,683.069917,429.11745,599.426881,561.769147,0,0
542.782691,566.352349,679.199924,404.956376,600.77354,589.340263,0,0
545.685185,588.580537,680.167423,390.459732,604.813519,609.821663,0,0
548.58768,621.439597,665.654951,384.661074,610.200158,635.02954,0,0
556.327664,654.298658,666.622449,392.392617,610.873488,670.478118,0,0
561.165155,698.755034,666.622449,399.157718,0,0,0,0
0,0,663.719955,394.325503,0,0,0,0
0,0,665.654951,404.956376,0,0,0,0
0,0,671.45994,409.788591,0,0,0,0
0,0,659.849962,408.822148,0,0,0,0
0,0,658.882464,420.419463,0,0,0,0
0,0,671.45994,437.815436,0,0,0,0
0,0,667.589947,442.647651,0,0,0,0
0,0,666.622449,455.211409,0,0,0,0
0,0,667.589947,465.842282,0,0,0,0
0,0,671.45994,479.372483,0,0,619.626775,393.979212
0,0,673.394936,489.036913,0,0,617.606786,388.464989
0,0,667.589947,485.171141,0,0,616.933456,379.799781
0,0,668.557445,485.171141,0,0,617.606786,356.167396
0,0,668.557445,485.171141,0,0,622.320095,341.987965
0,0,674.362434,478.40604,0,0,625.686744,327.020788
0,0,675.329932,476.473154,0,0,629.053393,315.992341
0,0,675.329932,475.506711,0,0,629.053393,327.808534
0,0,676.29743,467.775168,0,0,632.420042,338.049234
0,0,686.939909,463.909396,0,0,628.380063,349.865427
0,0,686.939909,463.909396,0,0,624.340084,360.106127
0,0,686.939909,459.077181,0,0,620.973435,374.285558
0,0,686.939909,450.379195,0,0,625.013414,394.766958
581.482615,715.184564,670.492441,434.916107,0,0,631.073382,410.521882
578.580121,674.59396,679.199924,423.318792,0,0,637.806681,416.036105
574.710128,629.171141,685.004913,417.520134,0,0,645.213309,415.248359
570.840136,586.647651,699.517385,416.553691,0,0,646.559968,419.974836
567.937642,550.889262,709.192366,417.520134,0,0,647.233298,428.640044
572.775132,506.432886,710.159864,409.788591,0,0,646.559968,438.092998
568.90514,488.07047,708.224868,431.050336,0,0,645.886639,448.333698
566.970144,455.211409,707.25737,444.580537,0,0,645.886639,469.602845
569.872638,440.714765,708.224868,458.110738,0,0,647.906628,494.022976
570.840136,404.956376,715.964853,479.372483,0,0,647.906628,511.353392
567.937642,387.560403,717.899849,493.869128,0,0,651.273277,527.108315
566.002646,356.634228,717.899849,510.298658,0,0,651.946607,543.650985
562.132653,322.808725,715.964853,524.795302,0,0,649.926618,560.9814
550.522676,327.64094,708.224868,555.721477,0,0,641.17333,586.977024
550.522676,314.110738,706.289872,579.88255,0,0,637.133351,601.944201
544.717687,312.177852,701.452381,607.909396,0,0,635.786691,625.576586
544.717687,305.412752,694.679894,631.104027,0,0,631.073382,642.119256
545.685185,299.614094,690.809902,649.466443,0,0,618.280116,654.723195
539.880197,296.714765,0,0,0,0,0,0
538.912698,301.54698,0,0,0,0,0,0
538.912698,307.345638,0,0,0,0,0,0
538.912698,314.110738,0,0,603.46686,332.535011,0,0
543.750189,341.171141,0,0,602.79353,313.629103,0,0
545.685185,350.83557,0,0,600.77354,307.327133,0,0
546.652683,371.130872,0,0,607.506839,299.449672,0,0
547.620181,385.627517,0,0,609.526828,290.784464,0,0
550.522676,401.090604,0,0,612.220147,282.907002,0,0
551.490174,424.285235,0,0,608.853498,281.33151,0,0
554.392668,449.412752,0,0,606.833509,274.241794,0,0
556.327664,469.708054,0,0,607.506839,279.756018,0,0
557.295163,475.506711,0,0,602.79353,273.454048,0,0
565.035147,437.815436,0,0,604.140189,268.727571,0,0
559.230159,429.11745,0,0,610.200158,267.152079,0,0
562.132653,433.949664,0,0,612.893477,275.02954,0,0
559.230159,439.748322,0,0,614.913467,279.756018,0,0
562.132653,433.949664,0,0,625.686744,296.298687,0,0
566.970144,423.318792,0,0,629.726723,304.963895,0,0
573.74263,418.486577,0,0,635.113361,325.445295,0,0
577.612623,410.755034,0,0,631.746712,344.351204,0,0
593.092593,400.124161,0,0,625.686744,361.681619,0,0
595.027589,395.291946,0,0,621.646765,355.37965,0,0
598.897581,387.560403,0,0,625.686744,364.044858,0,0
588.255102,378.862416,718.867347,532.526846,629.726723,370.346827,0,0
582.450113,376.92953,709.192366,507.399329,630.400053,379.012035,0,0
571.807634,382.728188,709.192366,465.842282,627.706733,392.40372,0,0
574.710128,403.989933,708.224868,458.110738,630.400053,416.036105,0,0
576.645125,437.815436,708.224868,441.681208,627.033403,456.21116,0,0
578.580121,463.909396,705.322373,427.184564,634.440032,487.721007,0,0
572.775132,482.271812,698.549887,404.956376,628.380063,506.626915,0,0
571.807634,501.600671,690.809902,383.694631,0,0,0,0
571.807634,518.996644,686.939909,360.5,0,0,0,0
573.74263,538.325503,682.102419,347.936242,0,0,0,0
582.450113,583.748322,675.329932,349.869128,0,0,0,0
593.092593,629.171141,669.524943,350.83557,0,0,0,0
602.767574,666.862416,663.719955,355.667785,0,0,0,0
609.54006,693.922819,657.914966,362.432886,0,0,0,0
619.215042,714.218121,657.914966,362.432886,0,0,0,0
0,0,657.914966,368.231544,0,0,0,0
0,0,660.81746,379.828859,0,0,0,0
0,0,660.81746,393.35906,0,0,0,0
0,0,661.784958,413.654362,0,0,0,0
0,0,661.784958,435.88255,0,0,0,0
0,0,656.947468,458.110738,0,0,613.566807,418.399344
0,0,650.174981,486.137584,0,0,606.160179,411.309628
0,0,651.142479,505.466443,0,0,592.693582,416.036105
0,0,641.467498,521.895973,0,0,588.653603,412.88512
0,0,646.304989,522.862416,0,0,587.980274,401.856674
0,0,651.142479,526.728188,0,0,585.286954,388.464989
0,0,649.207483,518.030201,0,0,584.613624,371.922319
0,0,652.109977,512.231544,0,0,588.653603,357.742888
0,0,655.97997,508.365772,0,0,597.406891,355.37965
0,0,659.849962,502.567114,0,0,597.406891,364.044858
0,0,664.687453,492.902685,0,0,600.10021,367.983589
0,0,670.492441,483.238255,0,0,602.1202,377.436543
0,0,664.687453,470.674497,0,0,604.140189,388.464989
0,0,667.589947,446.513423,0,0,610.200158,397.917943
603.735072,698.755034,660.81746,432.983221,0,0,618.280116,405.007659
597.930083,663.963087,666.622449,417.520134,0,0,631.746712,405.007659
595.027589,605.97651,685.004913,408.822148,0,0,643.193319,405.795405
594.060091,571.184564,700.484883,402.057047,0,0,653.966597,412.88512
593.092593,541.224832,711.127362,405.922819,0,0,652.619937,419.974836
586.320106,502.567114,710.159864,415.587248,0,0,0,0
580.515117,476.473154,711.127362,431.050336,0,0,0,0
573.74263,441.681208,710.159864,448.446309,0,0,0,0
576.645125,412.687919,711.127362,464.875839,0,0,0,0
574.710128,391.426174,712.09486,486.137584,0,0,0,0
570.840136,372.097315,716.932351,502.567114,0,0,0,0
566.002646,354.701342,720.802343,530.59396,0,0,0,0
552.457672,346.003356,717.899849,560.553691,0,0,661.373225,594.06674
548.58768,338.271812,706.289872,590.513423,0,0,659.353235,614.54814
548.58768,345.036913,701.452381,614.674497,0,0,655.986586,639.756018
545.685185,355.667785,702.419879,657.197987,0,0,651.946607,671.265864
541.815193,346.969799,701.452381,682.325503,0,0,648.579958,692.535011
536.010204,346.003356,699.517385,702.620805,611.546817,465.664114,0,0
536.010204,340.204698,0,0,612.220147,451.484683,0,0
536.010204,346.003356,0,0,614.240137,423.125821,0,0
536.010204,358.567114,0,0,612.893477,391.615974,0,0
536.010204,374.996644,0,0,610.873488,371.922319,0,0
535.042706,385.627517,0,0,610.873488,357.742888,0,0
535.042706,398.191275,0,0,612.893477,341.987965,0,0
536.010204,403.02349,0,0,613.566807,330.959519,0,0
539.880197,437.815436,0,0,614.913467,323.869803,0,0
539.880197,454.244966,0,0,614.913467,312.053611,0,0
539.880197,464.875839,0,0,615.586796,299.449672,0,0
541.815193,472.607383,0,0,607.506839,289.208972,0,0
543.750189,476.473154,0,0,609.526828,280.543764,0,0
545.685185,471.64094,0,0,607.506839,286.845733,0,0
548.58768,463.909396,0,0,608.853498,290.784464,0,0
553.42517,461.97651,0,0,612.220147,298.661926,0,0
549.555178,454.244966,0,0,614.913467,307.327133,0,0
549.555178,459.077181,0,0,620.300105,325.445295,0,0
552.457672,443.614094,0,0,622.993425,337.261488,0,0
551.490174,441.681208,0,0,622.993425,349.077681,0,0
555.360166,422.352349,0,0,613.566807,363.257112,0,0
564.067649,406.889262,0,0,609.526828,372.710066,0,0
567.937642,399.157718,0,0,608.180168,379.012035,0,0
567.937642,393.35906,710.159864,589.54698,609.526828,383.738512,0,0
555.360166,400.124161,697.582389,534.459732,610.873488,388.464989,0,0
551.490174,394.325503,699.517385,498.701342,612.893477,396.342451,0,0
548.58768,404.956376,696.61489,469.708054,613.566807,413.672867,0,0
549.555178,421.385906,692.744898,460.043624,614.913467,449.121444,0,0
551.490174,446.513423,689.842404,445.54698,612.893477,477.480306,0,0
542.782691,475.506711,686.939909,423.318792,610.873488,500.324945,0,0
540.847695,494.83557,679.199924,404.956376,602.1202,536.561269,0,0
530.205215,534.459732,674.362434,381.761745,594.713572,566.495624,0,0
524.400227,548.956376,664.687453,357.600671,593.366912,583.826039,0,0
524.400227,562.486577,650.174981,339.238255,592.693582,594.06674,0,0
525.367725,599.211409,648.239985,343.104027,590.673593,609.033917,0,0
536.977702,623.372483,650.174981,346.003356,0,0,0,0
541.815193,657.197987,651.142479,339.238255,0,0,0,0
547.620181,682.325503,655.97997,340.204698,0,0,0,0
556.327664,708.419463,663.719955,337.305369,0,0,0,0
0,0,667.589947,349.869128,0,0,0,0
0,0,673.394936,362.432886,0,0,0,0
0,0,677.264928,377.895973,0,0,0,0
0,0,680.167423,397.224832,0,0,620.973435,381.375274
0,0,679.199924,408.822148,0,0,628.380063,375.86105
0,0,679.199924,425.251678,0,0,627.033403,367.195842
0,0,676.29743,443.614094,0,0,624.340084,356.167396
0,0,673.394936,459.077181,0,0,621.646765,347.502188
0,0,672.427438,470.674497,0,0,619.626775,341.200219
0,0,660.81746,477.439597,0,0,621.646765,330.171772
0,0,666.622449,469.708054,0,0,625.686744,312.053611
0,0,668.557445,485.171141,0,0,629.053393,304.963895
0,0,666.622449,456.177852,0,0,637.806681,299.449672
0,0,669.524943,470.674497,0,0,637.806681,304.963895
0,0,691.7774,454.244966,0,0,647.906628,318.35558
0,0,696.61489,456.177852,0,0,648.579958,324.657549
0,0,703.387377,442.647651,0,0,647.233298,337.261488
0,0,700.484883,452.312081,0,0,644.539979,342.775711
0,0,695.647392,433.949664,0,0,649.253288,360.106127
588.255102,703.587248,693.712396,416.553691,0,0,655.313256,375.073304
589.2226,679.426174,694.679894,402.057047,0,0,658.006575,382.950766
588.255102,630.137584,696.61489,407.855705,0,0,662.046554,390.828228
585.352608,601.144295,705.322373,398.191275,0,0,669.453183,398.705689
581.482615,566.352349,723.704837,403.02349,0,0,0,0
578.580121,535.426174,744.989796,406.889262,0,0,0,0
577.612623,490.003356,744.989796,431.050336,0,0,0,0
579.547619,465.842282,742.087302,440.714765,0,0,0,0
583.417611,449.412752,742.087302,463.909396,0,0,0,0
584.38511,426.218121,747.89229,485.171141,0,0,0,0
584.38511,394.325503,736.282313,493.869128,0,0,0,0
574.710128,361.466443,742.087302,501.600671,0,0,0,0
571.807634,337.305369,740.152305,530.59396,0,0,0,0
565.035147,335.372483,741.119803,543.157718,0,0,663.393214,595.642232
561.165155,342.137584,737.249811,579.88255,0,0,660.699895,616.911379
565.035147,325.708054,720.802343,617.573826,0,0,657.333246,642.907002
558.262661,316.043624,718.867347,654.298658,0,0,653.966597,664.176149
555.360166,330.540268,712.09486,679.426174,0,0,0,0
554.392668,344.07047,0,0,0,0,0,0
557.295163,325.708054,0,0,627.706733,415.248359,0,0
548.58768,334.40604,0,0,627.706733,394.766958,0,0
545.685185,354.701342,0,0,622.320095,363.257112,0,0
541.815193,366.298658,0,0,619.626775,330.959519,0,0
537.9452,384.661074,0,0,621.646765,316.780088,0,0
536.010204,397.224832,0,0,618.280116,305.751641,0,0
534.075208,413.654362,0,0,616.260126,293.935449,0,0
533.10771,434.916107,0,0,609.526828,286.845733,0,0
533.10771,457.144295,0,0,606.160179,290.784464,0,0
534.075208,466.808725,0,0,604.140189,282.907002,0,0
539.880197,455.211409,0,0,604.140189,273.454048,0,0
544.717687,439.748322,0,0,602.79353,264.001094,0,0
545.685185,448.446309,0,0,598.753551,256.123632,0,0
550.522676,430.083893,0,0,601.44687,263.213348,0,0
551.490174,444.580537,0,0,602.1202,270.303063,0,0
551.490174,433.949664,0,0,604.813519,279.756018,0,0
551.490174,428.151007,0,0,608.853498,292.359956,0,0
547.620181,427.184564,0,0,614.240137,304.963895,0,0
556.327664,413.654362,0,0,615.586796,319.143326,0,0
556.327664,401.090604,0,0,609.526828,329.384026,0,0
563.100151,390.459732,0,0,608.180168,341.200219,0,0
566.970144,383.694631,0,0,605.486849,351.440919,0,0
556.327664,382.728188,0,0,604.140189,359.318381,0,0
552.457672,377.895973,717.899849,516.097315,604.813519,367.983589,0,0
540.847695,367.265101,717.899849,482.271812,607.506839,382.16302,0,0
540.847695,379.828859,714.997354,464.875839,608.853498,395.554705,0,0
548.58768,404.956376,713.062358,444.580537,610.200158,429.42779,0,0
556.327664,432.983221,710.159864,426.218121,612.893477,457.786652,0,0
556.327664,453.278523,705.322373,407.855705,613.566807,483.782276,0,0
556.327664,470.674497,689.842404,385.627517,610.873488,512.928884,0,0
549.555178,500.634228,682.102419,366.298658,610.873488,527.108315,0,0
545.685185,517.063758,681.134921,348.902685,612.220147,545.226477,0,0
545.685185,540.258389,674.362434,324.741611,0,0,0,0
553.42517,579.88255,657.914966,326.674497,0,0,0,0
560.197657,603.077181,656.947468,337.305369,0,0,0,0
564.067649,638.83557,652.109977,329.573826,0,0,0,0
568.90514,667.828859,651.142479,334.40604,0,0,0,0
575.677627,699.721477,655.97997,337.305369,0,0,0,0
0,0,650.174981,346.003356,0,0,0,0
0,0,653.077475,353.734899,0,0,0,0
0,0,661.784958,373.063758,0,0,0,0
0,0,669.524943,389.493289,0,0,630.400053,386.889497
0,0,674.362434,406.889262,0,0,628.380063,378.224289
0,0,680.167423,422.352349,0,0,625.013414,373.497812
0,0,678.232426,449.412752,0,0,621.646765,370.346827
0,0,676.29743,468.741611,0,0,618.280116,367.983589
0,0,670.492441,488.07047,0,0,610.873488,362.469365
0,0,665.654951,497.734899,0,0,609.526828,355.37965
0,0,664.687453,507.399329,0,0,610.200158,342.775711
0,0,664.687453,502.567114,0,0,613.566807,332.535011
0,0,661.784958,490.969799,0,0,619.626775,323.082057
0,0,658.882464,484.204698,0,0,619.626775,327.808534
0,0,660.81746,486.137584,0,0,619.626775,331.747265
0,0,673.394936,471.64094,0,0,620.300105,343.563457
0,0,680.167423,465.842282,0,0,614.240137,356.167396
0,0,665.654951,452.312081,0,0,620.973435,365.62035
0,0,673.394936,439.748322,0,0,631.746712,384.526258
0,0,658.882464,426.218121,0,0,639.82667,393.191466
0,0,667.589947,414.620805,0,0,647.906628,396.342451
592.125094,637.869128,692.744898,399.157718,0,0,654.639926,401.068928
596.962585,615.64094,694.679894,392.392617,0,0,653.966597,399.493435
595.027589,552.822148,718.867347,386.59396,0,0,0,0
587.287604,526.728188,715.964853,394.325503,0,0,0,0
584.38511,493.869128,714.997354,404.956376,0,0,0,0
586.320106,457.144295,713.062358,415.587248,0,0,0,0
584.38511,425.251678,713.062358,431.050336,0,0,0,0
582.450113,402.057047,717.899849,446.513423,0,0,0,0
573.74263,374.996644,718.867347,455.211409,0,0,0,0
557.295163,339.238255,714.997354,470.674497,0,0,0,0
548.58768,322.808725,713.062358,488.07047,0,0,0,0
537.9452,303.479866,705.322373,517.063758,0,0,0,0
533.10771,296.714765,695.647392,559.587248,0,0,633.766702,584.613786
532.140212,291.88255,686.939909,594.379195,0,0,0,0
526.335223,289.949664,683.069917,619.506711,0,0,0,0
518.595238,288.983221,0,0,0,0,0,0
517.62774,280.285235,0,0,598.753551,385.314004,0,0
518.595238,285.11745,0,0,598.080221,370.346827,0,0
516.660242,291.88255,0,0,597.406891,325.445295,0,0
515.692744,298.647651,0,0,596.060231,308.11488,0,0
515.692744,307.345638,0,0,598.080221,287.633479,0,0
521.497732,329.573826,0,0,600.10021,273.454048,0,0
524.400227,345.036913,0,0,596.733561,268.727571,0,0
531.172714,372.097315,0,0,596.733561,256.123632,0,0
532.140212,409.788591,0,0,594.713572,265.576586,0,0
533.10771,431.050336,0,0,590.673593,247.458425,0,0
539.880197,441.681208,0,0,592.020252,256.123632,0,0
545.685185,431.050336,0,0,594.040242,247.458425,0,0
554.392668,434.916107,0,0,597.406891,250.609409,0,0
545.685185,437.815436,0,0,597.406891,250.609409,0,0
545.685185,442.647651,0,0,598.080221,257.699125,0,0
551.490174,442.647651,0,0,602.1202,270.303063,0,0
552.457672,436.848993,0,0,604.813519,286.845733,0,0
552.457672,430.083893,0,0,606.833509,297.086433,0,0
555.360166,425.251678,0,0,610.873488,310.478118,0,0
554.392668,404.956376,0,0,607.506839,329.384026,0,0
556.327664,394.325503,0,0,601.44687,341.200219,0,0
563.100151,391.426174,0,0,596.733561,350.653173,0,0
561.165155,382.728188,0,0,594.040242,361.681619,0,0
545.685185,371.130872,0,0,591.346923,357.742888,0,0
536.010204,370.16443,0,0,594.713572,362.469365,0,0
533.10771,361.466443,690.809902,486.137584,595.386902,371.134573,0,0
544.717687,355.667785,690.809902,464.875839,599.426881,388.464989,0,0
553.42517,397.224832,692.744898,443.614094,605.486849,408.946389,0,0
559.230159,414.620805,694.679894,419.45302,607.506839,433.366521,0,0
560.197657,432.983221,690.809902,402.057047,605.486849,467.239606,0,0
559.230159,445.54698,683.069917,385.627517,602.79353,490.084245,0,0
550.522676,496.768456,676.29743,369.197987,597.406891,509.777899,0,0
544.717687,526.728188,669.524943,349.869128,595.386902,534.985777,0,0
544.717687,544.124161,664.687453,330.540268,597.406891,561.769147,0,0
545.685185,566.352349,655.97997,313.144295,602.79353,595.642232,0,0
553.42517,597.278523,644.369992,313.144295,0,0,0,0
563.100151,633.036913,648.239985,329.573826,0,0,0,0
571.807634,661.063758,647.272487,315.077181,0,0,0,0
0,0,647.272487,321.842282,0,0,0,0
0,0,643.402494,325.708054,0,0,0,0
0,0,642.434996,330.540268,0,0,0,0
0,0,644.369992,346.003356,0,0,0,0
0,0,637.597506,358.567114,0,0,602.79353,358.530635
0,0,643.402494,370.16443,0,0,592.693582,343.563457
0,0,643.402494,386.59396,0,0,592.020252,338.049234
0,0,644.369992,410.755034,0,0,584.613624,329.384026
0,0,641.467498,412.687919,0,0,573.840347,313.629103
0,0,637.597506,430.083893,0,0,570.473698,304.963895
0,0,631.792517,438.781879,0,0,570.473698,290.784464
0,0,632.760015,437.815436,0,0,572.493688,280.543764
0,0,632.760015,435.88255,0,0,575.860337,272.666302
0,0,617.280045,430.083893,0,0,579.900316,277.392779
0,0,625.987528,447.479866,0,0,581.920305,286.845733
0,0,627.922525,450.379195,0,0,581.920305,293.935449
0,0,637.597506,446.513423,0,0,583.266965,315.204595
0,0,643.402494,453.278523,0,0,580.573645,331.747265
0,0,642.434996,449.412752,0,0,577.880326,350.653173
0,0,641.467498,443.614094,0,0,575.187007,360.106127
0,0,637.597506,425.251678,0,0,581.920305,376.648796
551.490174,662.030201,632.760015,413.654362,0,0,593.366912,383.738512
550.522676,618.540268,630.825019,396.258389,0,0,602.1202,383.738512
538.912698,553.788591,645.337491,380.795302,0,0,609.526828,379.799781
542.782691,524.795302,663.719955,371.130872,0,0,612.893477,377.436543
543.750189,492.902685,680.167423,365.332215,0,0,614.913467,383.738512
543.750189,451.345638,685.004913,375.963087,0,0,0,0
543.750189,410.755034,680.167423,385.627517,0,0,0,0
543.750189,386.59396,681.134921,398.191275,0,0,0,0
542.782691,363.399329,679.199924,420.419463,0,0,0,0
532.140212,327.64094,676.29743,440.714765,0,0,0,0
520.530234,298.647651,675.329932,452.312081,0,0,0,0
516.660242,271.587248,670.492441,471.64094,0,0,0,0
512.790249,251.291946,664.687453,513.197987,0,0,603.46686,539.712254
507.952759,263.855705,663.719955,534.459732,0,0,602.79353,553.103939
503.115268,270.620805,657.914966,570.218121,0,0,594.040242,589.340263
506.017763,261.922819,653.077475,597.278523,0,0,594.040242,612.184902
512.790249,259.02349,649.207483,623.372483,0,0,0,0
506.017763,265.788591,0,0,0,0,0,0
497.31028,273.520134,0,0,574.513677,350.653173,0,0
491.505291,280.285235,0,0,578.553656,330.959519,0,0
488.602797,285.11745,0,0,578.553656,308.11488,0,0
489.570295,304.446309,0,0,573.167017,279.756018,0,0
490.537793,318.942953,0,0,573.167017,263.213348,0,0
492.472789,334.40604,0,0,577.206996,249.821663,0,0
506.985261,368.231544,0,0,581.246975,228.552516,0,0
512.790249,393.35906,0,0,581.920305,236.429978,0,0
514.725246,403.989933,0,0,583.940295,256.123632,0,0
520.530234,419.45302,0,0,585.960284,233.278993,0,0
525.367725,438.781879,0,0,582.593635,252.184902,0,0
531.172714,417.520134,0,0,579.226986,230.915755,0,0
529.237717,427.184564,0,0,581.246975,249.821663,0,0
534.075208,433.949664,0,0,578.553656,245.095186,0,0
535.042706,409.788591,0,0,583.266965,249.033917,0,0
531.172714,421.385906,0,0,585.960284,262.425602,0,0
531.172714,406.889262,0,0,586.633614,273.454048,0,0
533.10771,414.620805,0,0,595.386902,294.723195,0,0
539.880197,404.956376,0,0,598.080221,299.449672,0,0
545.685185,382.728188,0,0,599.426881,307.327133,0,0
547.620181,393.35906,0,0,601.44687,324.657549,0,0
560.197657,372.097315,0,0,601.44687,331.747265,0,0
562.132653,365.332215,0,0,603.46686,338.83698,0,0
555.360166,373.063758,694.679894,506.432886,605.486849,352.228665,0,0
548.58768,362.432886,697.582389,479.372483,606.160179,359.318381,0,0
537.9452,347.936242,699.517385,455.211409,608.180168,365.62035,0,0
532.140212,356.634228,687.907407,428.151007,606.160179,386.889497,0,0
538.912698,388.526846,678.232426,393.35906,604.140189,406.583151,0,0
541.815193,403.989933,676.29743,371.130872,604.813519,435.729759,0,0
546.652683,433.949664,675.329932,353.734899,0,0,0,0
549.555178,461.010067,672.427438,336.338926,0,0,0,0
549.555178,482.271812,665.654951,323.775168,0,0,0,0
554.392668,522.862416,656.947468,309.278523,0,0,0,0
558.262661,553.788591,650.174981,316.043624,0,0,0,0
569.872638,589.54698,640.5,310.244966,0,0,0,0
577.612623,626.271812,638.565004,326.674497,0,0,0,0
0,0,627.922525,320.875839,0,0,0,0
0,0,625.02003,327.64094,0,0,0,0
0,0,625.987528,336.338926,0,0,0,0
0,0,625.987528,346.969799,0,0,0,0
0,0,633.727513,359.533557,0,0,0,0
0,0,636.630008,366.298658,0,0,0,0
0,0,640.5,374.996644,0,0,0,0
0,0,649.207483,394.325503,0,0,604.140189,367.983589
0,0,654.044974,408.822148,0,0,600.77354,348.289934
0,0,657.914966,426.218121,0,0,592.693582,337.261488
0,0,654.044974,446.513423,0,0,590.000263,330.959519
0,0,650.174981,466.808725,0,0,590.673593,342.775711
0,0,648.239985,477.439597,0,0,590.673593,322.294311
0,0,643.402494,468.741611,0,0,587.980274,301.81291
0,0,638.565004,470.674497,0,0,589.326933,318.35558
0,0,649.207483,467.775168,0,0,594.040242,294.723195
0,0,640.5,463.909396,0,0,596.060231,318.35558
0,0,650.174981,461.010067,0,0,600.10021,328.59628
0,0,655.97997,458.110738,0,0,598.753551,343.563457
0,0,668.557445,459.077181,0,0,600.10021,347.502188
0,0,660.81746,457.144295,0,0,607.506839,362.469365
593.092593,709.385906,664.687453,438.781879,0,0,622.993425,374.285558
595.995087,672.661074,662.752457,428.151007,0,0,626.360074,379.799781
590.190098,636.902685,660.81746,421.385906,0,0,645.886639,390.040481
594.060091,578.916107,657.914966,413.654362,0,0,659.353235,387.677243
593.092593,544.124161,701.452381,400.124161,0,0,666.759863,387.677243
601.800076,503.533557,722.737339,392.392617,0,0,665.413204,398.705689
604.70257,461.010067,724.672336,381.761745,0,0,0,0
595.995087,423.318792,726.607332,401.090604,0,0,0,0
592.125094,402.057047,721.769841,405.922819,0,0,0,0
584.38511,376.92953,721.769841,425.251678,0,0,0,0
582.450113,351.802013,721.769841,443.614094,0,0,0,0
574.710128,323.775168,720.802343,453.278523,0,0,0,0
562.132653,298.647651,717.899849,467.775168,0,0,0,0
548.58768,271.587248,714.029856,518.030201,0,0,0,0
547.620181,284.151007,710.159864,541.224832,0,0,643.193319,575.948578
542.782691,284.151007,703.387377,568.285235,0,0,642.519989,590.915755
533.10771,284.151007,692.744898,598.244966,0,0,629.053393,630.303063
523.432729,288.983221,685.972411,632.07047,0,0,628.380063,650.784464
512.790249,294.781879,680.167423,664.92953,0,0,0,0
495.375283,300.580537,0,0,600.10021,399.493435,0,0
484.732804,309.278523,0,0,593.366912,384.526258,0,0
482.797808,328.607383,0,0,588.653603,361.681619,0,0
